04:16:29,131 INFO  [AbstractNER] 0 ORGs found
04:16:29,131 INFO  [AbstractNER] 1 PERs found
04:16:29,131 INFO  [AbstractNER] 3 total found
04:16:29,131 INFO  [AbstractNER] 0 ORGs found
04:16:29,132 INFO  [AbstractNER] 1 PERs found
04:16:29,132 INFO  [AbstractNER] 3 total found
04:16:29,132 INFO  [AbstractNER] StanfordEN(token):
04:16:29,132 INFO  [AbstractNER] 2 LOCs found
04:16:29,132 INFO  [AbstractNER] 0 ORGs found
04:16:29,132 INFO  [AbstractNER] 1 PERs found
04:16:29,132 INFO  [AbstractNER] 3 total found
04:16:29,134 INFO  [AbstractNER] clean entities ...
04:16:29,134 INFO  [AbstractNER] clean entities done.
04:16:29,134 INFO  [AbstractNER] OpenNLPEN:
04:16:29,135 INFO  [AbstractNER] 2 LOCs found
04:16:29,135 INFO  [AbstractNER] 0 ORGs found
04:16:29,135 INFO  [AbstractNER] 1 PERs found
04:16:29,135 INFO  [AbstractNER] 3 total found
04:16:29,135 INFO  [AbstractNER] OpenNLPEN(token):
04:16:29,135 INFO  [AbstractNER] 2 LOCs found
04:16:29,135 INFO  [AbstractNER] 0 ORGs found
04:16:29,135 INFO  [AbstractNER] 1 PERs found
04:16:29,135 INFO  [AbstractNER] 3 total found
04:16:29,275 INFO  [AbstractNER] clean entities ...
04:16:29,275 INFO  [AbstractNER] clean entities done.
04:16:29,275 INFO  [AbstractNER] BalieEN:
04:16:29,275 INFO  [AbstractNER] 2 LOCs found
04:16:29,275 INFO  [AbstractNER] 0 ORGs found
04:16:29,275 INFO  [AbstractNER] 0 PERs found
04:16:29,275 INFO  [AbstractNER] 2 total found
04:16:29,275 INFO  [AbstractNER] BalieEN(token):
04:16:29,275 INFO  [AbstractNER] 2 LOCs found
04:16:29,275 INFO  [AbstractNER] 0 ORGs found
04:16:29,275 INFO  [AbstractNER] 0 PERs found
04:16:29,275 INFO  [FoxClassifier] readClassifier: data/fox/ml/en/weka.classifiers.functions.MultilayerPerceptron
04:16:29,275 INFO  [AbstractNER] 2 total found
04:16:29,277 INFO  [FoxClassifier] readClassifier done.
04:16:29,277 INFO  [TokenManager] TokenManager ...
04:16:29,303 INFO  [PostProcessing] PostProcessing ...
